,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
62,uri,http://www.wikidata.org/entity/Q19848987,uri,http://www.wikidata.org/entity/Q420639,literal,Berberis nervosa,literal,ZKLXUUYLEHCAMF-UUWFMWQGSA-N,literal,CN1CCC23C4C(=CC=C2C1CC5=C3C(=C(C=C5)O)O4)OC,literal,31492-2,literal,oripavine,literal,10.1016/S0031-9422(97)00334-8,en,literal,467-04-9,literal,CHEMBL437602
63,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q105381531,literal,Berberis buxifolia,literal,ZQLVAEPSMKKLKO-LJAQVGFWSA-N,literal,O=CC1=CC=C(OC=2C(OC)=CC=C(C2OC)CC3C4=C(OC=5C=C6C(=O)N(C)CCC6=CC5OC)C(OC)=C(OC)C=C4CCN3C)C=C1,literal,30074956-2,literal,Curacautine,literal,10.1021/NP50030A013,en,,,,
64,uri,http://www.wikidata.org/entity/Q17792701,uri,http://www.wikidata.org/entity/Q421964,literal,Berberis repens,literal,CWVRJTMFETXNAD-JUHZACGLSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,literal,31531-2,literal,(E)-chlorogenic acid,literal,10.1046/J.1365-3040.1998.00282.X,en,literal,202650-88-2,literal,CHEMBL284616
65,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q105172294,literal,Berberis buxifolia,literal,MUFQYJDVPQWLSQ-IHLOFXLRSA-N,literal,OC=1C=C2C(=CC1OC)CCN(C)C2CC3=CC=C(OC4=C(O)C(=CC=C4OC)CC5C6=CC(O)=C(OC)C=C6CCN5C)C=C3,literal,30074956-2,literal,Chillanamine,literal,10.1007/978-1-4614-0560-3_5,en,literal,89412-84-0,,
66,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q110204528,literal,Berberis buxifolia,literal,IWTWNQZWPPSSQB-UHFFFAOYSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C(=[O+]C2C1)C=5C=C(O)C(O)=C(OC)C5,literal,30074956-2,literal,"2-[[6-[2-(3,4-Dihydroxy-5-methoxyphenyl)-5,7-dihydroxychromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",literal,10.1016/S0031-9422(00)84657-9,en,,,,
67,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q15410229,literal,Berberis buxifolia,literal,HYBRYAPKQCZIAE-UHFFFAOYSA-N,literal,COc1ccc2c(c1OC)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,literal,30074956-2,literal,allocryptopine,literal,10.1007/978-1-4614-0560-3_5,en,literal,485-91-6,literal,CHEMBL520043
68,uri,http://www.wikidata.org/entity/Q17792720,uri,http://www.wikidata.org/entity/Q422305,literal,Berberis napaulensis,literal,KJXSIXMJHKAJOD-LSDHHAIUSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC(O)=C(O)C(O)=C3)C1O,literal,1000124-1,literal,ampelopsin,literal,10.1055/S-2007-969756,en,literal,27200-12-0,,
69,uri,http://www.wikidata.org/entity/Q17812897,uri,http://www.wikidata.org/entity/Q105312846,literal,Berberis duclouxiana,literal,WTXHFWYAETTXNF-XZWHSSHBSA-N,literal,O1C2=CC=CC(=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(N(C)CC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,1000094-1,literal,"(1S,15R)-10,21,22,26-tetramethoxy-16,31-dimethyl-8,24-dioxa-16,31-diazaheptacyclo[23.6.2.13,7.19,13.115,19.028,32.023,34]hexatriaconta-3(36),4,6,9,11,13(35),19,21,23(34),25,27,32-dodecaene",literal,10.1055/S-2007-969756,en,,,,
70,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q104396733,literal,Berberis buxifolia,literal,YMMSLIOFAQYUJQ-IHLOFXLRSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(N(C)CC6)CC7=CC=C(OC)C1=C7OC)=C(OC)C=C4CCN3C,literal,30074956-2,literal,Calafatine,literal,10.1039/P19840000651,en,,,,
71,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q104396733,literal,Berberis buxifolia,literal,YMMSLIOFAQYUJQ-IHLOFXLRSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(N(C)CC6)CC7=CC=C(OC)C1=C7OC)=C(OC)C=C4CCN3C,literal,30074956-2,literal,Calafatine,literal,10.1021/NP50030A013,en,,,,
72,uri,http://www.wikidata.org/entity/Q17794769,uri,http://www.wikidata.org/entity/Q110184831,literal,Berberis trifoliolata,literal,FDHFJXKRMIVNCQ-OSIZZBRKSA-N,literal,O=C(OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)CCC1C=2NC(=CC3=NC(=CC4=NC(=CC=5N=C6C(=C(O)C(C(=O)OC)C62)C5C)C(=C4C)CC)C(C=C)=C3C)C1C,literal,107152-1,literal,Pheophytin a,literal,10.1016/S0305-1978(01)00025-4,en,,,,
73,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q110081273,literal,Berberis buxifolia,literal,MPTHMSBOMBFQPY-UHFFFAOYSA-O,literal,OC=1C=C(OC2OC(CO)C(O)C(O)C2O)C=3C=C(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C(=[O+]C3C1)C=6C=C(O)C(O)=C(OC)C6,literal,30074956-2,literal,"2-[[6-[2-(3,4-Dihydroxy-5-methoxyphenyl)-7-hydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",literal,10.1016/S0031-9422(00)84657-9,en,,,,
74,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q105227327,literal,Berberis buxifolia,literal,QSSVQOBJATTZLK-VMPREFPWSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC)C(OC7=CC=C(C=C7)CC3N(C)CC2)=C6OC,literal,30074956-2,literal,Osornine,literal,10.1021/NP50030A013,en,,,,
75,uri,http://www.wikidata.org/entity/Q17794769,uri,http://www.wikidata.org/entity/Q104252335,literal,Berberis trifoliolata,literal,FDHFJXKRMIVNCQ-CQBRDPJOSA-N,literal,O=C(OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)CCC1C=2NC(=CC3=NC(=CC4=NC(=CC=5N=C6C(=C(O)C(C(=O)OC)C62)C5C)C(=C4C)CC)C(C=C)=C3C)C1C,literal,107152-1,literal,Q104252335,literal,10.1016/S0305-1978(01)00025-4,,,,,
76,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q104396733,literal,Berberis buxifolia,literal,YMMSLIOFAQYUJQ-IHLOFXLRSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(N(C)CC6)CC7=CC=C(OC)C1=C7OC)=C(OC)C=C4CCN3C,literal,30074956-2,literal,Calafatine,literal,10.1007/978-1-4614-0560-3_5,en,,,,
77,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q105227327,literal,Berberis buxifolia,literal,QSSVQOBJATTZLK-VMPREFPWSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC)C(OC7=CC=C(C=C7)CC3N(C)CC2)=C6OC,literal,30074956-2,literal,Osornine,literal,10.1007/978-1-4614-0560-3_5,en,,,,
78,uri,http://www.wikidata.org/entity/Q17792701,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis repens,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,31531-2,literal,Thaliporphine,literal,10.1021/NP50018A011,en,,,,
79,uri,http://www.wikidata.org/entity/Q17792701,uri,http://www.wikidata.org/entity/Q27107597,literal,Berberis repens,literal,HGNHIFJNOKGSKI-WDYNHAJCSA-N,literal,CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)O)OC)OC,literal,31531-2,literal,oxyacanthine,literal,10.1021/NP50018A011,en,literal,548-40-3,literal,CHEMBL509999
80,uri,http://www.wikidata.org/entity/Q17792701,uri,http://www.wikidata.org/entity/Q27252668,literal,Berberis repens,literal,IDQUPXZJURZAGF-ZDUSSCGKSA-N,literal,CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)OC)O)OC,literal,31531-2,literal,corydine,literal,10.1021/NP50018A011,en,literal,476-69-7,literal,CHEMBL489524
81,uri,http://www.wikidata.org/entity/Q22111300,uri,http://www.wikidata.org/entity/Q105242422,literal,Berberis buxifolia,literal,RORFESPGBUIBMY-LJAQVGFWSA-N,literal,O=C(OC)C1=CC=C(OC=2C(OC)=CC=C(C2OC)CC3C4=C(OC=5C=C6C(=O)N(C)CCC6=CC5OC)C(OC)=C(OC)C=C4CCN3C)C=C1,literal,30074956-2,literal,Talcamine,literal,10.1021/NP50030A013,en,,,,
82,uri,http://www.wikidata.org/entity/Q426965,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis darwinii,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,273235-2,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1002/9780470514344.CH14,en,,,,
83,uri,http://www.wikidata.org/entity/Q10914676,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis kawakamii,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106807-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.2307/4117899,en,,,,
84,uri,http://www.wikidata.org/entity/Q10885053,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis iliensis,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106771-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
85,uri,http://www.wikidata.org/entity/Q11062792,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis virgetorum,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107187-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1021/NP50121A021,en,,,,
86,uri,http://www.wikidata.org/entity/Q1587687,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis julianae,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106800-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
87,uri,http://www.wikidata.org/entity/Q11063891,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis beaniana,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106451-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
88,uri,http://www.wikidata.org/entity/Q11063891,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis beaniana,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106451-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1007/BF00398618,en,,,,
89,uri,http://www.wikidata.org/entity/Q15224175,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis morrisonensis,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106916-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.2307/4117899,en,,,,
90,uri,http://www.wikidata.org/entity/Q10936796,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis taliensis,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107128-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
91,uri,http://www.wikidata.org/entity/Q1788468,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis candidula,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106506-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
92,uri,http://www.wikidata.org/entity/Q1754169,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis vernae,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107178-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
93,uri,http://www.wikidata.org/entity/Q158563,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis vulgaris,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,328527-2,literal,Thaliporphine,literal,10.1007/BF01165220,en,,,,
94,uri,http://www.wikidata.org/entity/Q1790536,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis empetrifolia,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106632-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
95,uri,http://www.wikidata.org/entity/Q1723503,uri,http://www.wikidata.org/entity/Q104250810,literal,Berberis canadensis,literal,WVTKBKWTSCPRNU-IHLOFXLRSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(N(C)CC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,31365-2,literal,1-Isotetrandrine,literal,10.1016/S0031-9422(00)82337-7,en,,,,
96,uri,http://www.wikidata.org/entity/Q4077995,uri,http://www.wikidata.org/entity/Q104250810,literal,Berberis cretica,literal,WVTKBKWTSCPRNU-IHLOFXLRSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(N(C)CC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,106572-1,literal,1-Isotetrandrine,literal,10.1021/NP50043A025,en,,,,
97,uri,http://www.wikidata.org/entity/Q1978873,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis dictyophylla,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106602-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
98,uri,http://www.wikidata.org/entity/Q481675,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis amurensis,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106405-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1007/BF00630534,en,,,,
99,uri,http://www.wikidata.org/entity/Q481675,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis amurensis,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,106405-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
100,uri,http://www.wikidata.org/entity/Q15335598,uri,http://www.wikidata.org/entity/Q104249783,literal,Berberis lycium,literal,WUUQNVFSQHFGSF-SANMLTNESA-N,literal,O=CC1=CC=C(O)C(OC2=CC=C(C=C2)CC3C4=C5OC=6C=C7C(=O)N(C)CCC7=CC6OC5=C(OC)C=C4CCN3C)=C1,literal,106865-1,literal,Punjabine,literal,10.1021/NP50022A001,en,,,,
101,uri,http://www.wikidata.org/entity/Q15335598,uri,http://www.wikidata.org/entity/Q104249783,literal,Berberis lycium,literal,WUUQNVFSQHFGSF-SANMLTNESA-N,literal,O=CC1=CC=C(O)C(OC2=CC=C(C=C2)CC3C4=C5OC=6C=C7C(=O)N(C)CCC7=CC6OC5=C(OC)C=C4CCN3C)=C1,literal,106865-1,literal,Punjabine,literal,10.3987/S(B)-1982-01-0063,en,,,,
102,uri,http://www.wikidata.org/entity/Q15335598,uri,http://www.wikidata.org/entity/Q104249783,literal,Berberis lycium,literal,WUUQNVFSQHFGSF-SANMLTNESA-N,literal,O=CC1=CC=C(O)C(OC2=CC=C(C=C2)CC3C4=C5OC=6C=C7C(=O)N(C)CCC7=CC6OC5=C(OC)C=C4CCN3C)=C1,literal,106865-1,literal,Punjabine,literal,10.1007/978-1-4614-0560-3_5,en,,,,
103,uri,http://www.wikidata.org/entity/Q1772623,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis wilsoniae,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107208-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1111/J.1432-1033.1988.TB14160.X,en,,,,
104,uri,http://www.wikidata.org/entity/Q1772623,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis wilsoniae,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107208-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
105,uri,http://www.wikidata.org/entity/Q1772623,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis wilsoniae,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107208-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1007/BF00398618,en,,,,
106,uri,http://www.wikidata.org/entity/Q11109419,uri,http://www.wikidata.org/entity/Q104247830,literal,Berberis salicaria,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,107056-1,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1016/S0031-9422(00)82337-7,en,,,,
107,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis nummularia,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106940-1,literal,Thaliporphine,literal,10.1007/BF02234886,en,,,,
108,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis nummularia,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106940-1,literal,Thaliporphine,literal,10.1007/BF01373805,en,,,,
109,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis nummularia,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106940-1,literal,Thaliporphine,literal,10.1007/BF00630533,en,,,,
110,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis nummularia,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106940-1,literal,Thaliporphine,literal,10.1007/BF00630556,en,,,,
111,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis nummularia,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106940-1,literal,Thaliporphine,literal,10.1007/BF00630532,en,,,,
112,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis oblonga,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106944-1,literal,Thaliporphine,literal,10.1007/BF02234886,en,,,,
113,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis oblonga,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106944-1,literal,Thaliporphine,literal,10.1007/BF00629649,en,,,,
114,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis oblonga,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106944-1,literal,Thaliporphine,literal,10.1007/BF01373805,en,,,,
115,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis oblonga,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106944-1,literal,Thaliporphine,literal,10.1007/BF01374020,en,,,,
116,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis oblonga,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106944-1,literal,Thaliporphine,literal,10.1023/B:CONC.0000003429.41497.B6,en,,,,
117,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis heteropoda,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106735-1,literal,Thaliporphine,literal,10.1007/BF00631012,en,,,,
118,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis heteropoda,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106735-1,literal,Thaliporphine,literal,10.1007/BF00630680,en,,,,
119,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis integerrima,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106778-1,literal,Thaliporphine,literal,10.1007/BF00631015,en,,,,
120,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis integerrima,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106778-1,literal,Thaliporphine,literal,10.1007/BF00629649,en,,,,
121,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis integerrima,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106778-1,literal,Thaliporphine,literal,10.1007/BF01373805,en,,,,
122,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis integerrima,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106778-1,literal,Thaliporphine,literal,10.1007/BF01374020,en,,,,
123,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis integerrima,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106778-1,literal,Thaliporphine,literal,10.1007/BF00713357,en,,,,
124,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q104250224,literal,Berberis integerrima,literal,SAERKXUSZPTMCQ-UHFFFAOYSA-N,literal,OC1=C(OC)C=C2C3=C1C4=CC(OC)=C(OC)C=C4CC3N(C)CC2,literal,106778-1,literal,Thaliporphine,literal,10.1007/BF00630556,en,,,,
