,organism.type,organism,structure.type,structure,organism_name.type,organism_name,ipniID.type,ipniID,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
3327,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135814,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVLBOZIUMGNKQW-JLXOUVCJSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,,literal,Q105135814,literal,10.1248/CPB.32.1244,,,,
3328,uri,http://www.wikidata.org/entity/Q712166,uri,http://www.wikidata.org/entity/Q105169327,literal,Tetrapanax papyrifer,literal,92571-1,literal,MPBZVIANUULHQT-UMHABOGQSA-N,literal,O=C(OC)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC54C)C2(C)C)C(OC8OC(CO)C(O)C(O)C8O)C(O)C1OC9OC(CO)C(O)C9O,,literal,Q105169327,literal,10.1248/CPB.33.4701,,,,
3329,uri,http://www.wikidata.org/entity/Q712166,uri,http://www.wikidata.org/entity/Q105136725,literal,Tetrapanax papyrifer,literal,92571-1,literal,JXQWECUYHGGLLB-BNXUJASPSA-N,literal,O=C(OC1(O)CC2(C(=O)O)C(=C3C=CC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC2)CC1(C)C)C,en,literal,"(3S,4aR,6aR,6aS,6bR,8aR,12aS)-3-acetyloxy-3-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-10-oxo-1,4,5,6,6a,7,8,8a,11,12-decahydropicene-4a-carboxylic acid",literal,10.1016/J.PHYTOCHEM.2006.10.007,,,,
3330,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105173421,literal,Eleutherococcus divaricatus,literal,90417-1,literal,MVXNLPAASOMMSU-NHYOZTOQSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)CC2C(=C)C3CCC4C5C(C(=C)C)CCC5(C(=O)OC6OC(COC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C(O)C6O)CCC4(C)C3(C)CCC2C(=C)C,,literal,Q105173421,literal,10.1016/S0040-4039(01)00287-8,,,,
3331,uri,http://www.wikidata.org/entity/Q15552166,uri,http://www.wikidata.org/entity/Q105160116,literal,Eleutherococcus nodiflorus,literal,90427-1,literal,LZTJOTPKQYCXHR-VPBDZAIUSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(O)(C)CC5C6=CCC7C8(C)CCC(O)C(C)(CO)C8CCC7(C)C6(C)CC4,,literal,Q105160116,literal,10.1016/S0031-9422(97)80022-2,,,,
3332,uri,http://www.wikidata.org/entity/Q15552185,uri,http://www.wikidata.org/entity/Q105160116,literal,Eleutherococcus spinosus,literal,90439-1,literal,LZTJOTPKQYCXHR-VPBDZAIUSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(O)(C)CC5C6=CCC7C8(C)CCC(O)C(C)(CO)C8CCC7(C)C6(C)CC4,,literal,Q105160116,literal,10.1016/S0031-9422(97)80022-2,,,,
3333,uri,http://www.wikidata.org/entity/Q15552166,uri,http://www.wikidata.org/entity/Q105155857,literal,Eleutherococcus nodiflorus,literal,90427-1,literal,LQUZCPUBXJUDRQ-SSTGBCDFSA-N,literal,O=C(O)C1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(OC5OC(C)C(O)C(O)C5O)C4O)C(O)C(O)C3O)CCC6(C(=CCC7C8(C)CCC(O)C(C)(C)C8CCC76C)C2C1)C,,literal,Q105155857,literal,10.1016/0031-9422(93)85298-6,,,,
3334,uri,http://www.wikidata.org/entity/Q15552185,uri,http://www.wikidata.org/entity/Q105155857,literal,Eleutherococcus spinosus,literal,90439-1,literal,LQUZCPUBXJUDRQ-SSTGBCDFSA-N,literal,O=C(O)C1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(OC5OC(C)C(O)C(O)C5O)C4O)C(O)C(O)C3O)CCC6(C(=CCC7C8(C)CCC(O)C(C)(C)C8CCC76C)C2C1)C,,literal,Q105155857,literal,10.1016/0031-9422(93)85298-6,,,,
3335,uri,http://www.wikidata.org/entity/Q892669,uri,http://www.wikidata.org/entity/Q105149900,literal,Meryta denhamii,literal,91016-1,literal,LCMURMAVBYASPU-IXAJQGQSSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(C)(C)CC3C4=CCC5C6(C)CCC(OC7OCC(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2,,literal,Q105149900,literal,10.1021/NP8000464,,,,
3336,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105178989,literal,Eleutherococcus senticosus,literal,90431-1,literal,NGKYAUZANWQMED-TYEIEMDRSA-N,literal,O=C(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C34CCC(C)(C)CC4C5=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C7CCC6(C)C5(C)CC3,,literal,Q105178989,literal,10.1248/CPB.55.1087,,,,
3337,uri,http://www.wikidata.org/entity/Q15545834,uri,http://www.wikidata.org/entity/Q105133974,literal,Dendropanax arboreus,literal,1133937-2,literal,JRLHSTVTOOELAF-MQNTZWLQSA-N,literal,OC(C#CC#CCC=CCCCCCC=C)C=C,en,literal,"(3S,9Z)-heptadeca-1,9,16-trien-4,6-diyn-3-ol",literal,10.1021/NP960224O,,,,
3338,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105135813,literal,Eleutherococcus senticosus,literal,90431-1,literal,JVLBOZIUMGNKQW-JBPVHNHLSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,Chiisanoside,literal,10.1007/BF03179929,,,,
3339,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105135813,literal,Eleutherococcus senticosus,literal,90431-1,literal,JVLBOZIUMGNKQW-JBPVHNHLSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,Chiisanoside,literal,10.1021/NP060195+,,,,
3340,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105135813,literal,Eleutherococcus senticosus,literal,90431-1,literal,JVLBOZIUMGNKQW-JBPVHNHLSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,Chiisanoside,literal,10.1055/S-2004-827159,,,,
3341,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105178985,literal,Eleutherococcus senticosus,literal,90431-1,literal,NGKYAUZANWQMED-HKKHWEHUSA-N,literal,O=C(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C34CCC(C)(C)CC4C5=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C7CCC6(C)C5(C)CC3,,literal,Q105178985,literal,10.1248/CPB.55.1087,,,,
3342,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105135817,literal,Eleutherococcus senticosus,literal,90431-1,literal,JVLBOZIUMGNKQW-UHFFFAOYSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,,literal,Q105135817,literal,10.1248/CPB.48.879,,,,
3343,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105135817,literal,Eleutherococcus senticosus,literal,90431-1,literal,JVLBOZIUMGNKQW-UHFFFAOYSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,,literal,Q105135817,literal,10.1248/CPB.32.1244,,,,
3344,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105186006,literal,Eleutherococcus senticosus,literal,90431-1,literal,NUSHOJSYOLRGAX-ALBXZGMBSA-N,literal,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2O)CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)O)CCC5(C)C4(C)CCC13,en,literal,3-O-Glucuronide gypsogenin,literal,10.1248/CPB.55.1087,,,,
3345,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105169034,literal,Eleutherococcus senticosus,literal,90431-1,literal,MOOLZJWTQXQPQL-HODPKVNCSA-N,literal,O=C(OC)CCC1(C)C(C(=C)C)CCC2(C)C1C(O)CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC32C,,literal,Q105169034,literal,10.1021/NP000277C,,,,
3346,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135813,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVLBOZIUMGNKQW-JBPVHNHLSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,Chiisanoside,literal,10.1016/S0031-9422(97)00017-4,,,,
3347,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135813,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVLBOZIUMGNKQW-JBPVHNHLSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,Chiisanoside,literal,10.1016/S0040-4039(01)00287-8,,,,
3348,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135813,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVLBOZIUMGNKQW-JBPVHNHLSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,Chiisanoside,literal,10.1248/CPB.35.413,,,,
3349,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135817,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVLBOZIUMGNKQW-UHFFFAOYSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,,literal,Q105135817,literal,10.1021/NP060195+,,,,
3350,uri,http://www.wikidata.org/entity/Q5434703,uri,http://www.wikidata.org/entity/Q105140891,literal,Meryta lanceolata,literal,91020-1,literal,KGOWBUVYTNXZLW-TVTOFXHTSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C)(C)CC5C6=CCC7C8(C)CCC(OC9OC(CO)C(O)C(O)C9OC%10OC(CO)C(O)C(O)C%10O)C(C)(CO)C8CCC7(C)C6(C)CC4,,literal,Q105140891,literal,10.1016/J.PHYTOCHEM.2003.12.017,,,,
3351,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105139966,literal,Eleutherococcus senticosus,literal,90431-1,literal,KEHHDVAPJYKAGP-LVBDUCALSA-N,literal,COc1cc(C(Oc2ccc(CC3NC(=O)C4CCCN4C3=O)cc2)C(O)CO)cc(OC)c1O,en,literal,"(3S,8aR)-3-[[4-[(1S,2R)-2,3-dihydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)propoxy]phenyl]methyl]-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",literal,10.1080/10286020903427328,,,,
3352,uri,http://www.wikidata.org/entity/Q15225398,uri,http://www.wikidata.org/entity/Q105152243,literal,Eleutherococcus trifoliatus,literal,90440-1,literal,LIKVRUAPPXCRHS-ZESURFQCSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)CO)CCC5(C(=O)O)CCC43C)C1(C(=O)O)C)C,en,literal,Acantrifoic acid A,literal,10.1248/CPB.51.1432,,,,
3353,uri,http://www.wikidata.org/entity/Q15225398,uri,http://www.wikidata.org/entity/Q105152243,literal,Eleutherococcus trifoliatus,literal,90440-1,literal,LIKVRUAPPXCRHS-ZESURFQCSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)CO)CCC5(C(=O)O)CCC43C)C1(C(=O)O)C)C,en,literal,Acantrifoic acid A,literal,10.1002/CHIN.200419183,,,,
3354,uri,http://www.wikidata.org/entity/Q712166,uri,http://www.wikidata.org/entity/Q105178797,literal,Tetrapanax papyrifer,literal,92571-1,literal,NFZYDZXHKFHPGA-WVSAFMKXSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(OC8OC(CO)C(O)C(O)C8O)C(O)C1O,en,literal,Udosaponin B,literal,10.1023/B:CONC.0000025462.60159.F7,,,,
3355,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105133794,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JRAXRVXXMWPYCA-KMFSJUCVSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CC(O)C4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,,literal,Q105133794,literal,10.1016/S0031-9422(97)00017-4,,,,
3356,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105185109,literal,Eleutherococcus divaricatus,literal,90417-1,literal,NSLGONDVJPFEEN-JOPFMIIHSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(O)C(C(=O)O)(C)C5CCC4(C)C3(C)CC1,en,literal,"3alpha-Hydroxylup-20(29)-ene-23,28-dioic acid",literal,10.1016/J.BMCL.2010.09.001,,,,
3357,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135868,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVOIMQGIODZVSL-UHFFFAOYSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C(=C)C)C5C6CC(O)C7C8(C)CCC(OC9OC(CO)C(O)C(O)C9O)C(C)(C)C8CCC7(C)C6(C)CC4,,literal,Q105135868,literal,10.1248/CPB.50.1383,,,,
3358,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105137163,literal,Eleutherococcus senticosus,literal,90431-1,literal,JYQWZASHCQTVLM-MUFVFJNXSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C)(C)CC5C6=CCC7C8(C)CCC(OC9OCC(O)C(O)C9OC%10OC(CO)C(O)C(O)C%10O)C(C)(C)C8CCC7(C)C6(C)CC4,,literal,Q105137163,literal,10.1248/CPB.37.42,,,,
3359,uri,http://www.wikidata.org/entity/Q15225398,uri,http://www.wikidata.org/entity/Q105152242,literal,Eleutherococcus trifoliatus,literal,90440-1,literal,LIKVRUAPPXCRHS-WPRLFUABSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)CO)CCC5(C(=O)O)CCC43C)C1(C(=O)O)C)C,en,literal,"(1R,3aS,5aR,5bR,7aR,8S,9R,11aR,11bR,13aR,13bR)-9-acetyloxy-1-(3-hydroxyprop-1-en-2-yl)-5a,5b,8,11a-tetramethyl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a,8-dicarboxylic acid",literal,10.1248/CPB.51.1432,,,,
3360,uri,http://www.wikidata.org/entity/Q11060539,uri,http://www.wikidata.org/entity/Q105142650,literal,Heteropanax fragrans,literal,90952-1,literal,KLJFTUNIPQRKKH-XIUPMDBFSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C(=O)O)CC1,en,literal,"(1R,3aS,5aS,5bR,7aR,11aR,11bR,13aR,13bR)-5b,8,8,11a-tetramethyl-9-oxo-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,10,11,11b,12,13,13a,13b-tetradecahydro-1H-cyclopenta[a]chrysene-3a,5a-dicarboxylic acid",literal,10.5012/BKCS.2011.32.4.1368,,,,
3361,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105135812,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JVLBOZIUMGNKQW-IGTRQVFVSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,,literal,Q105135812,literal,10.1248/CPB.35.413,,,,
3362,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105182975,literal,Eleutherococcus senticosus,literal,90431-1,literal,NPCYPPUNOYDHKT-OIXCVWSCSA-N,literal,O=C(OCC1OC(OCC2OC(OC(=O)C34CCC(=C)CC4C5=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C7CCC6(C)C5(C)CC3)C(O)C(O)C2O)C(O)C(O)C1OC%10OC(C)C(O)C(O)C%10O)C,,literal,Q105182975,literal,10.1021/NP060195+,,,,
3363,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105182975,literal,Eleutherococcus senticosus,literal,90431-1,literal,NPCYPPUNOYDHKT-OIXCVWSCSA-N,literal,O=C(OCC1OC(OCC2OC(OC(=O)C34CCC(=C)CC4C5=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C7CCC6(C)C5(C)CC3)C(O)C(O)C2O)C(O)C(O)C1OC%10OC(C)C(O)C(O)C%10O)C,,literal,Q105182975,literal,10.1248/CPB.36.601,,,,
3364,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105140491,literal,Eleutherococcus senticosus,literal,90431-1,literal,KFNNEUAROQLUQS-ZJDNFKTFSA-N,literal,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2O)CCC3(C)C1CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC54C,en,literal,3beta-(beta-D-Glucopyranuronosyloxy)-23-oxooleana-12-ene-28-oic acid 28-beta-D-glucopyranosyl ester,literal,10.1248/CPB.55.1087,,,,
3365,uri,http://www.wikidata.org/entity/Q712166,uri,http://www.wikidata.org/entity/Q105173186,literal,Tetrapanax papyrifer,literal,92571-1,literal,MVOFKYCQJKTMLF-BENXLUOASA-N,literal,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(COC8OC(CO)C(OC9OC(C)C(O)C(O)C9O)C(O)C8O)C(O)C(O)C7O)CCC54C)C2(C)C)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C1O,,literal,Q105173186,literal,10.1023/B:CONC.0000025462.60159.F7,,,,
3366,uri,http://www.wikidata.org/entity/Q5434703,uri,http://www.wikidata.org/entity/Q105150723,literal,Meryta lanceolata,literal,91020-1,literal,LEQCLUFJRGKLOA-RKJYNANKSA-N,literal,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC7OC(CO)C(O)C(O)C7O)C(C)(C)C5CCC4(C)C3(C)CC1,en,literal,"(4aS,6aS,6bR,10S,12aR)-10-[(2R,3S,5S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",literal,10.1016/J.PHYTOCHEM.2003.12.017,,,,
3367,uri,http://www.wikidata.org/entity/Q5434703,uri,http://www.wikidata.org/entity/Q105154158,literal,Meryta lanceolata,literal,91020-1,literal,LMVPDXSPXOXJKL-ZYLJKKMDSA-N,literal,O=C(OC1(O)OC(COC2(O)OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C)(C)CC5C6=CCC7C8(C)CCC(OC9OCC(O)C(OC%10(O)OC(CO)C(O)C(O)C%10O)C9OC%11(O)OC(CO)C(O)C(O)C%11O)C(C)(C)C8CCC7(C)C6(C)CC4,,literal,Q105154158,literal,10.1016/S0031-9422(02)00386-2,,,,
3368,uri,http://www.wikidata.org/entity/Q15552166,uri,http://www.wikidata.org/entity/Q105135868,literal,Eleutherococcus nodiflorus,literal,90427-1,literal,JVOIMQGIODZVSL-UHFFFAOYSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C(=C)C)C5C6CC(O)C7C8(C)CCC(OC9OC(CO)C(O)C(O)C9O)C(C)(C)C8CCC7(C)C6(C)CC4,,literal,Q105135868,literal,10.1248/CPB.48.879,,,,
3369,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105169035,literal,Eleutherococcus senticosus,literal,90431-1,literal,MOOLZJWTQXQPQL-ISZMLURRSA-N,literal,O=C(OC)CCC1(C)C(C(=C)C)CCC2(C)C1C(O)CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC32C,en,literal,Inermoside,literal,10.1021/NP000277C,,,,
3370,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105169035,literal,Eleutherococcus divaricatus,literal,90417-1,literal,MOOLZJWTQXQPQL-ISZMLURRSA-N,literal,O=C(OC)CCC1(C)C(C(=C)C)CCC2(C)C1C(O)CC3C4C(C(=C)C)CCC4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC32C,en,literal,Inermoside,literal,10.1016/S0040-4039(01)00287-8,,,,
3371,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q105186389,literal,Eleutherococcus senticosus,literal,90431-1,literal,NVSLBOBPSCMMSO-AQVRVOOJSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C)(C)CC5C6=CCC7C8(C)CCC(OC9OCC(O)C(O)C9OC%10OC(C)C(O)C(O)C%10O)C(C)(C)C8CCC7(C)C6(C)CC4,,literal,Q105186389,literal,10.1248/CPB.55.1087,,,,
3372,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q105133795,literal,Eleutherococcus divaricatus,literal,90417-1,literal,JRAXRVXXMWPYCA-SWOUHPEQSA-N,literal,O=C1OC2CC3C4C(C(=C)C)CC(O)C4(C(=O)OC5OC(COC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)CCC3(C)C8(C)CCC(C(=C)C)C(C)(C(O)C1)C28,en,literal,22Alpha-Hydroxychiisanoside,literal,10.1016/S0040-4039(01)00287-8,,,,
3373,uri,http://www.wikidata.org/entity/Q15552115,uri,http://www.wikidata.org/entity/Q105167239,literal,Eleutherococcus japonicus,literal,90421-1,literal,MLWNDZPJHCBVPM-CMZWLUSWSA-N,literal,O=CC1(C)C(O)CCC2(C)C3CC=C4C5CC(=C)CCC5(C(=O)OC6OC(COC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)C(O)C(O)C6O)CCC4(C)C3(C)CCC12,,literal,Q105167239,literal,10.1016/S0031-9422(01)00436-8,,,,
3374,uri,http://www.wikidata.org/entity/Q15555196,uri,http://www.wikidata.org/entity/Q105149807,literal,Polyscias fulva,literal,91769-1,literal,LCFYKMVVAVGCEZ-CXRKYNHESA-N,literal,O=C1CC2C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC5OC(C)C(O)C(O)C5O)C(C)(C)C3CCC2(C)C6(C)CC(O)C(C16)C(O)(C)CCC=C(C)C,en,literal,PolysciasosideA,literal,10.1021/NP0003589,,,,
3375,uri,http://www.wikidata.org/entity/Q712166,uri,http://www.wikidata.org/entity/Q105182629,literal,Tetrapanax papyrifer,literal,92571-1,literal,NOLMPTYBPSBINV-RFEXVSFKSA-N,literal,O=C(O)C12C(=C3C=CC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1)CC(C)(C)C(O)C2,en,literal,Papyriogenin D,literal,10.1039/P19800000325,,,,
3376,uri,http://www.wikidata.org/entity/Q15225398,uri,http://www.wikidata.org/entity/Q105135865,literal,Eleutherococcus trifoliatus,literal,90440-1,literal,JVOIMQGIODZVSL-MIIAWPFKSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C45CCC(C(=C)C)C5C6CC(O)C7C8(C)CCC(OC9OC(CO)C(O)C(O)C9O)C(C)(C)C8CCC7(C)C6(C)CC4,,literal,Q105135865,literal,10.1248/CPB.48.879,,,,
