,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
475,uri,http://www.wikidata.org/entity/Q12218995,uri,http://www.wikidata.org/entity/Q105269219,literal,Fagonia glutinosa,literal,UBCRZTCACCTRMI-BSOGGFLPSA-N,literal,O=C1C=C(C)C2(C)CCC3CC(C)(CCC3(C)C2C1)C(O)CO,literal,2-Oxofagonene,literal,10.1055/S-2006-957709,literal,873177-1,en,,,,
476,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q105277574,literal,Tribulus,literal,UQZPIWLVCRZJBY-BFHJAPCYSA-N,literal,O=C(OC1CC2C3CCC4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC8OCC(O)C(O)C8O)C(O)C5OC9OC(C)C(O)C(O)C9O)CCC4(C)C3CCC2(C)C1C(=O)C)CCC(C)COC%10OC(CO)C(O)C(O)C%10O,literal,Pentandroside G,literal,10.1002/PCA.2363,literal,41747-1,en,,,,
477,uri,http://www.wikidata.org/entity/Q591330,uri,http://www.wikidata.org/entity/Q105292031,literal,Zygophyllum fabago,literal,VRXLMRYLHSMGKK-IOUOQVAISA-N,literal,O=S(=O)(O)OCC1(C)C(OC2OC(CO)C(O)C(O)C2O)CCC3(C)C1CCC4(C)C3CCC5C6C(C(=CCC6(CO)CCC54C)COC7OC(CO)C(O)C(O)C7O)C,literal,"3beta,30-Bis(beta-D-glucopyranosyloxy)-24-(hydroxysulfonyloxy)urs-20-ene-28-ol",literal,10.1248/CPB.57.1028,literal,873557-1,en,,,,
478,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105249714,literal,Tribulus terrestris,literal,SBTUXKUOKIGYCI-RCKKHTPBSA-N,literal,OCC1OC(OC2C(O)C(OC3OCC(O)C(O)C3O)C(OC2OC4C(O)C(O)C(OC5CCC6(C)C(CCC7C6CCC8(C)C7CC9OC%10(OCC(C)CC%10)C(C)C98)C5)OC4CO)CO)C(O)C(O)C1O,literal,Q105249714,literal,10.1016/0031-9422(96)00131-8,literal,873489-1,,,,,
479,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q105262518,literal,Guaiacum officinale,literal,SVXQNFUGNPYYCZ-XUGZHDCVSA-N,literal,O=C1OC2(C)CC3=C4CCC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C4(C)CCC13CC2,literal,"(1R,4S,5R,8S,10S,13R,14R,20S)-10-hydroxy-4,5,9,9,13,20-hexamethyl-21-oxahexacyclo[18.2.2.01,18.04,17.05,14.08,13]tetracos-17-en-22-one",literal,10.1016/S0031-9422(00)84110-2,literal,873252-1,en,,,,
480,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q105276636,literal,Larrea tridentata,literal,UOYOHSSZOSFAOQ-MOGXELDJSA-N,literal,OC1=CC=C(C=C1O)C2OC(C3=CC=C(O)C(O)=C3)C(C)C2C,literal,"(2S,3S,4R,5R)-3,4-Dimethyl-2,5-bis(3,4-dihydroxyphenyl)oxolane",literal,10.1016/J.PHYTOCHEM.2004.07.009,literal,135649-2,en,,,,
481,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105273394,literal,Tribulus terrestris,literal,UIISUXUAGJMWFY-VHTNORKASA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8OC9OC(CO)C(O)C(O)C9O)C(O)C7O)C(O)CC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,"(25R)-3beta-[4-O-(2-O-beta-D-Galactopyranosyl-beta-D-glucopyranosyl)-beta-D-galactopyranosyloxy]-26-(beta-D-glucopyranosyloxy)-5alpha-furostane-2alpha,22alpha-diol",literal,10.1016/S0031-9422(97)00043-5,literal,873489-1,en,,,,
482,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105348631,literal,Tribulus terrestris,literal,YHVNCBGBSMUHPF-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OCC(O)C(O)C%10O)C(O)C7OC%11OC(C)C(O)C(O)C%11O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q105348631,literal,10.1080/1028602031000111996,literal,873489-1,,,,,
483,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105348631,literal,Tribulus terrestris,literal,YHVNCBGBSMUHPF-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OCC(O)C(O)C%10O)C(O)C7OC%11OC(C)C(O)C(O)C%11O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q105348631,literal,10.1016/J.JEP.2005.07.006,literal,873489-1,,,,,
484,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105348631,literal,Tribulus terrestris,literal,YHVNCBGBSMUHPF-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OCC(O)C(O)C%10O)C(O)C7OC%11OC(C)C(O)C(O)C%11O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q105348631,literal,10.1248/BPB.28.2211,literal,873489-1,,,,,
485,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105348631,literal,Tribulus terrestris,literal,YHVNCBGBSMUHPF-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OCC(O)C(O)C%10O)C(O)C7OC%11OC(C)C(O)C(O)C%11O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q105348631,literal,10.1007/BF02491733,literal,873489-1,,,,,
486,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q105262487,literal,Tribulus,literal,SVWCNSPVVPYDOJ-SAQKARHBSA-N,literal,OCC(C)CCC1OC2CC3C4CCC5CC(O)C(O)CC5(C)C4CCC3(C)C2C1C,literal,"(4S,6R,7S,8R,9S,13S,15R,16R)-6-[(3S)-4-hydroxy-3-methylbutyl]-7,9,13-trimethyl-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-15,16-diol",literal,10.1002/PCA.2363,literal,41747-1,en,,,,
487,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105368390,literal,Tribulus terrestris,literal,YYCFEJVBMMGRLX-HZSDMMIBSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CCC5(C)C(CCC6C5CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C4)OC2CO)C(OC%10OCC(O)C(O)C%10O)C(OC%11OCC(O)C(O)C%11O)C1O,literal,"[(25R)-5alpha-Spirostan-3beta-yl]4-O-[2-O,3-O-di(beta-D-xylopyranosyl)-beta-D-glucopyranosyl]-2-O-alpha-L-rhamnopyranosyl-beta-D-galactopyranoside",literal,10.1055/S-1999-13966,literal,873489-1,en,,,,
488,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105368390,literal,Tribulus terrestris,literal,YYCFEJVBMMGRLX-HZSDMMIBSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CCC5(C)C(CCC6C5CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C4)OC2CO)C(OC%10OCC(O)C(O)C%10O)C(OC%11OCC(O)C(O)C%11O)C1O,literal,"[(25R)-5alpha-Spirostan-3beta-yl]4-O-[2-O,3-O-di(beta-D-xylopyranosyl)-beta-D-glucopyranosyl]-2-O-alpha-L-rhamnopyranosyl-beta-D-galactopyranoside",literal,10.1055/S-2000-8609,literal,873489-1,en,,,,
489,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105368390,literal,Tribulus terrestris,literal,YYCFEJVBMMGRLX-HZSDMMIBSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CCC5(C)C(CCC6C5CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C4)OC2CO)C(OC%10OCC(O)C(O)C%10O)C(OC%11OCC(O)C(O)C%11O)C1O,literal,"[(25R)-5alpha-Spirostan-3beta-yl]4-O-[2-O,3-O-di(beta-D-xylopyranosyl)-beta-D-glucopyranosyl]-2-O-alpha-L-rhamnopyranosyl-beta-D-galactopyranoside",literal,10.1016/0031-9422(96)00131-8,literal,873489-1,en,,,,
490,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q105379380,literal,Guaiacum officinale,literal,ZMDXTVZRZWGPDU-XZXDRRHKSA-N,literal,O=C(OC12CCC(=C)CC2C3=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC8OC(C)C(O)C(O)C8O)C(C)(C)C5CCC4(C)C3(C)CC1)C9OC(CO)C(O)C(O)C9O,literal,Q105379380,literal,10.1016/0031-9422(90)80201-Q,literal,873252-1,,,,,
491,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115946923,literal,Tribulus terrestris,literal,GUGWHXWJEWIWJG-UHFFFAOYSA-N,literal,O=C1C=C2CCC3C(CC(=O)C4(C)C3CC5OC(O)(CCC(C)COC6OC(CO)C(O)C(O)C6O)C(C)C54)C2(C)CC1,literal,"6-Hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-17-ene-10,16-dione",literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,en,,,,
492,uri,http://www.wikidata.org/entity/Q15543032,uri,http://www.wikidata.org/entity/Q121802,literal,Zygophyllum simplex,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,beta-sitosterol,literal,10.1016/0031-9422(92)83503-Q,literal,873693-1,en,literal,64997-52-0,,
493,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105368394,literal,Tribulus terrestris,literal,YYCFEJVBMMGRLX-RHXWKEONSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CCC5(C)C(CCC6C5CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C4)OC2CO)C(OC%10OCC(O)C(O)C%10O)C(OC%11OCC(O)C(O)C%11O)C1O,literal,Q105368394,literal,10.1016/J.PHYTOCHEM.2007.07.003,literal,873489-1,,,,,
494,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115947024,literal,Tribulus terrestris,literal,ZIQACQUDGDERRQ-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CCC6=CC(O)C(O)CC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q115947024,literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,,,,,
495,uri,http://www.wikidata.org/entity/Q5970127,uri,http://www.wikidata.org/entity/Q10910637,literal,Larrea cuneifolia,literal,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)O,literal,kumatakenin,literal,10.1016/S0031-9422(00)86519-X,literal,873315-1,en,literal,3301-49-3,literal,CHEMBL349724
496,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q15410900,literal,Guaiacum officinale,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,sitogluside,literal,10.1016/0031-9422(86)80035-8,literal,873252-1,en,literal,474-58-8,literal,CHEMBL506678
497,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115946889,literal,Tribulus terrestris,literal,QBSXIETUGTWGDT-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)CCC32C)C6CC7OC(O)(CCC(C)COC8OC(CO)C(O)C(O)C8O)C(C)C7C16C,literal,"16-[3,4-Dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-6-hydroxy-7,9,13-trimethyl-6-[3-methyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosan-10-one",literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,en,,,,
498,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q1107734,literal,Tribulus terrestris,literal,WQLVFSAGQJTQCK-VKROHFNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,literal,diosgenin,literal,10.1007/BF00563671,literal,873489-1,en,literal,512-04-9,literal,CHEMBL412437
499,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q1107734,literal,Tribulus terrestris,literal,WQLVFSAGQJTQCK-VKROHFNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,literal,diosgenin,literal,10.1016/J.STEROIDS.2008.12.008,literal,873489-1,en,literal,512-04-9,literal,CHEMBL412437
500,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q1107734,literal,Tribulus terrestris,literal,WQLVFSAGQJTQCK-VKROHFNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,literal,diosgenin,literal,10.1016/0003-2697(84)90319-1,literal,873489-1,en,literal,512-04-9,literal,CHEMBL412437
501,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q1107734,literal,Tribulus terrestris,literal,WQLVFSAGQJTQCK-VKROHFNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,literal,diosgenin,literal,10.1055/S-2001-11650,literal,873489-1,en,literal,512-04-9,literal,CHEMBL412437
502,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q1107734,literal,Tribulus terrestris,literal,WQLVFSAGQJTQCK-VKROHFNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,literal,diosgenin,literal,10.1055/S-0036-1578747,literal,873489-1,en,literal,512-04-9,literal,CHEMBL412437
503,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q121802,literal,Tribulus terrestris,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,beta-sitosterol,literal,10.1016/J.FITOTE.2003.09.001,literal,873489-1,en,literal,64997-52-0,,
504,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q121802,literal,Tribulus terrestris,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,beta-sitosterol,literal,10.1016/S0031-9422(97)01086-8,literal,873489-1,en,literal,64997-52-0,,
505,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q121802,literal,Tribulus terrestris,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,beta-sitosterol,literal,10.1055/S-2006-957535,literal,873489-1,en,literal,64997-52-0,,
506,uri,http://www.wikidata.org/entity/Q18077249,uri,http://www.wikidata.org/entity/Q119796439,literal,Tribulus parvispinus,literal,XTODSGVDHGMKSN-SIEIHWOKSA-N,literal,CC(=O)C=C=C1C(CC(CC1(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C,literal,citroside,literal,10.1021/NP0502138,literal,873464-1,en,,,literal,CHEMBL1814429
507,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q110193331,literal,Tribulus terrestris,literal,GKGXTDKKZZZANX-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4OC6OC(C)C(O)C(O)C6O)CCC32C)C7CC8OC(OC)(CCC(C)COC9OC(CO)C(O)C(O)C9O)C(C)C8C17C,literal,Q110193331,literal,10.1016/J.STEROIDS.2008.12.008,literal,873489-1,,,,,
508,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q110193331,literal,Tribulus terrestris,literal,GKGXTDKKZZZANX-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4OC6OC(C)C(O)C(O)C6O)CCC32C)C7CC8OC(OC)(CCC(C)COC9OC(CO)C(O)C(O)C9O)C(C)C8C17C,literal,Q110193331,literal,10.1055/S-2001-11650,literal,873489-1,,,,,
509,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q121802,literal,Guaiacum officinale,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,beta-sitosterol,literal,10.1016/S0031-9422(00)84110-2,literal,873252-1,en,literal,19044-06-5,,
510,uri,http://www.wikidata.org/entity/Q18077249,uri,http://www.wikidata.org/entity/Q110174492,literal,Tribulus parvispinus,literal,QOKZNLCOQRNCTQ-RRUBVMBASA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(O)C%10O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,22-O-Methylparvispinoside B,literal,10.1021/NP0502138,literal,873464-1,en,,,,
511,uri,http://www.wikidata.org/entity/Q18077249,uri,http://www.wikidata.org/entity/Q110176329,literal,Tribulus parvispinus,literal,OHUANDSGGHTLAK-NXWGGVENSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(O)C%10O)C(O)C7O)C(O)CC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,22-O-Methylparvispinoside A,literal,10.1021/NP0502138,literal,873464-1,en,,,,
512,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115947025,literal,Tribulus terrestris,literal,BBBGZJMYXBYFAO-UHFFFAOYSA-N,literal,O=C1C=C2C(=O)CC3C(CC(=O)C4(C)C3CC5OC(O)(CCC(C)COC6OC(CO)C(O)C(O)C6O)C(C)C54)C2(C)CC1,literal,Q115947025,literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,,,,,
513,uri,http://www.wikidata.org/entity/Q15542200,uri,http://www.wikidata.org/entity/Q105352035,literal,Fagonia scabra,literal,YPWUHQOSVLBEID-SJWSLBSPSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=C(O)C6,literal,Quercetin 3-gentiobioside-7-glucoside,literal,10.1016/0305-1978(92)90060-Q,literal,873215-1,en,,,,
514,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115947027,literal,Tribulus terrestris,literal,WTBUEDLFAWRJGO-UHFFFAOYSA-N,literal,O=C1C=C2CCC3C(CC(O)C4(C)C3CC5OC(O)(CCC(C)COC6OC(CO)C(O)C(O)C6O)C(C)C54)C2(C)CC1,literal,Q115947027,literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,,,,,
515,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105385840,literal,Tribulus terrestris,literal,ZXWKMMUGIGJAII-SSPZBCJSSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OCC(O)C(O)C%10O)C(O)C7OC%11OC(C)C(O)C(O)C%11O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q105385840,literal,10.1080/14786410902940990,literal,873489-1,,,,,
516,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115947028,literal,Tribulus terrestris,literal,ZSVXFSKTSZLIAP-UHFFFAOYSA-N,literal,O=C1C=C2CCC3C(CC(=O)C4(C)C3CC5OC(O)(CCC(C)COC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)C(C)C54)C2(C)CC1,literal,Q115947028,literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,,,,,
517,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q115946609,literal,Tribulus terrestris,literal,PXVBCNXEXPPNCN-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC=2OC3CC4C5CCC6CC(OC7OC(CO)C(O)C(O)C7OC8OC(CO)C(O)C(O)C8OC9OC(CO)C(O)C(O)C9O)C(O)CC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q115946609,literal,10.1080/10286020801966575,literal,873489-1,,,,,
518,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q15138221,literal,Tribulus terrestris,literal,RHVPEFQDYMMNSY-UHFFFAOYSA-N,literal,OC=1C=CC2=C(C1)NC=3C(=NCCC23)C,literal,harmalol,literal,10.1002/(SICI)1099-1565(199909/10)10:5<247::AID-PCA465>3.0.CO;2-9,literal,873489-1,en,literal,525-57-5,,
519,uri,http://www.wikidata.org/entity/Q15542200,uri,http://www.wikidata.org/entity/Q110082582,literal,Fagonia scabra,literal,ULKXVGKKZFALCW-UHFFFAOYSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=C(OC)C(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=CC6,literal,"5-Hydroxy-2-(4-hydroxyphenyl)-8-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1016/0305-1978(90)90033-C,literal,873215-1,en,,,,
520,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q15411006,literal,Tribulus terrestris,literal,PSFDQSOCUJVVGF-UHFFFAOYSA-N,literal,CC1=NC=CC2=C1NC3=CC=CC=C23,literal,harman,literal,10.1248/CPB.47.440,literal,873489-1,en,literal,486-84-0,literal,CHEMBL12014
521,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q15411006,literal,Tribulus terrestris,literal,PSFDQSOCUJVVGF-UHFFFAOYSA-N,literal,CC1=NC=CC2=C1NC3=CC=CC=C23,literal,harman,literal,10.1002/(SICI)1099-1565(199909/10)10:5<247::AID-PCA465>3.0.CO;2-9,literal,873489-1,en,literal,486-84-0,literal,CHEMBL12014
522,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q15411006,literal,Tribulus terrestris,literal,PSFDQSOCUJVVGF-UHFFFAOYSA-N,literal,CC1=NC=CC2=C1NC3=CC=CC=C23,literal,harman,literal,10.1111/J.1751-0813.1992.TB07502.X,literal,873489-1,en,literal,486-84-0,literal,CHEMBL12014
523,uri,http://www.wikidata.org/entity/Q12218995,uri,http://www.wikidata.org/entity/Q105352035,literal,Fagonia glutinosa,literal,YPWUHQOSVLBEID-SJWSLBSPSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=C(O)C6,literal,Quercetin 3-gentiobioside-7-glucoside,literal,10.1016/0305-1978(92)90060-Q,literal,873177-1,en,,,,
524,uri,http://www.wikidata.org/entity/Q5855317,uri,http://www.wikidata.org/entity/Q110082582,literal,Fagonia arabica,literal,ULKXVGKKZFALCW-UHFFFAOYSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=C(OC)C(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=CC6,literal,"5-Hydroxy-2-(4-hydroxyphenyl)-8-methoxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1016/0305-1978(90)90033-C,literal,873150-1,en,,,,
525,uri,http://www.wikidata.org/entity/Q18077398,uri,http://www.wikidata.org/entity/Q105352035,literal,Tribulus pentandrus,literal,YPWUHQOSVLBEID-SJWSLBSPSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=C(O)C6,literal,Quercetin 3-gentiobioside-7-glucoside,literal,10.1016/0031-9422(82)83030-6,literal,873467-1,en,,,,
526,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q1541130,literal,Tribulus terrestris,literal,YQEMAEKYNNOCBY-IEMDQPGHSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,literal,gracillin,literal,10.1007/BF00601288,literal,873489-1,en,literal,19083-00-2,literal,CHEMBL500045
527,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q121802,literal,Guaiacum officinale,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,beta-sitosterol,literal,10.1016/S0031-9422(00)84110-2,literal,873252-1,en,literal,83-46-5,,
